lat,lon,hour,month,time,value
22.54,88.34,17,3,2023-03-31 17:00:00,41.53096712
22.54,88.34,18,3,2023-03-31 18:00:00,44.3874151
22.54,88.34,19,3,2023-03-31 19:00:00,47.59019507
22.54,88.34,20,3,2023-03-31 20:00:00,40.25026754
22.54,88.34,21,3,2023-03-31 21:00:00,46.38451059
22.54,88.34,22,3,2023-03-31 22:00:00,45.8064132
22.54,88.34,23,3,2023-03-31 23:00:00,47.04351172
22.54,88.34,0,4,2023-04-01 00:00:00,42.18625436
22.54,88.34,1,4,2023-04-01 01:00:00,40.34975955
22.54,88.34,2,4,2023-04-01 02:00:00,36.35074818
22.54,88.34,3,4,2023-04-01 03:00:00,33.11638415
22.54,88.34,4,4,2023-04-01 04:00:00,32.69700065
22.54,88.34,5,4,2023-04-01 05:00:00,32.35971474
22.54,88.34,6,4,2023-04-01 06:00:00,35.07657754
22.54,88.34,7,4,2023-04-01 07:00:00,35.564004
22.54,88.34,8,4,2023-04-01 08:00:00,25.50104698
22.54,88.34,9,4,2023-04-01 09:00:00,25.50813292
22.54,88.34,10,4,2023-04-01 10:00:00,27.53300694
22.54,88.34,11,4,2023-04-01 11:00:00,27.57481838
22.54,88.34,12,4,2023-04-01 12:00:00,33.19731963
22.54,88.34,13,4,2023-04-01 13:00:00,39.41539322
22.54,88.34,14,4,2023-04-01 14:00:00,39.65974195
22.54,88.34,15,4,2023-04-01 15:00:00,40.2094164
22.54,88.34,16,4,2023-04-01 16:00:00,37.62264344
22.54,88.34,17,4,2023-04-01 17:00:00,33.05070724
22.54,88.34,18,4,2023-04-01 18:00:00,31.63790596
22.54,88.34,19,4,2023-04-01 19:00:00,32.50996569
22.54,88.34,20,4,2023-04-01 20:00:00,33.26028421
22.54,88.34,21,4,2023-04-01 21:00:00,33.36504833
22.54,88.34,22,4,2023-04-01 22:00:00,31.13761841
22.54,88.34,23,4,2023-04-01 23:00:00,31.91033338
22.54,88.34,0,4,2023-04-02 00:00:00,31.14160493
22.54,88.34,1,4,2023-04-02 01:00:00,32.23791389
22.54,88.34,2,4,2023-04-02 02:00:00,35.35036829
22.54,88.34,3,4,2023-04-02 03:00:00,34.29984224
22.54,88.34,4,4,2023-04-02 04:00:00,34.61917665
22.54,88.34,5,4,2023-04-02 05:00:00,23.3604345
22.54,88.34,6,4,2023-04-02 06:00:00,23.73850971
22.54,88.34,7,4,2023-04-02 07:00:00,27.29070439
22.54,88.34,8,4,2023-04-02 08:00:00,31.01627841
22.54,88.34,9,4,2023-04-02 09:00:00,32.1871678
22.54,88.34,10,4,2023-04-02 10:00:00,34.81662281
22.54,88.34,11,4,2023-04-02 11:00:00,37.14666773
22.54,88.34,12,4,2023-04-02 12:00:00,41.53693561
22.54,88.34,13,4,2023-04-02 13:00:00,43.0594475
22.54,88.34,14,4,2023-04-02 14:00:00,41.42898867
22.54,88.34,15,4,2023-04-02 15:00:00,42.49005452
22.54,88.34,16,4,2023-04-02 16:00:00,39.19567489
22.54,88.34,17,4,2023-04-02 17:00:00,37.33843394
22.54,88.34,18,4,2023-04-02 18:00:00,33.01484335
22.54,88.34,19,4,2023-04-02 19:00:00,29.49359724
22.54,88.34,20,4,2023-04-02 20:00:00,30.51929383
22.54,88.34,21,4,2023-04-02 21:00:00,29.94456707
22.54,88.34,22,4,2023-04-02 22:00:00,28.5528411
22.54,88.34,23,4,2023-04-02 23:00:00,29.01258865
22.54,88.34,0,4,2023-04-03 00:00:00,31.70902963
22.54,88.34,1,4,2023-04-03 01:00:00,29.30606178
22.54,88.34,2,4,2023-04-03 02:00:00,30.52539183
22.54,88.34,3,4,2023-04-03 03:00:00,30.63741462
22.54,88.34,4,4,2023-04-03 04:00:00,29.94608279
22.54,88.34,5,4,2023-04-03 05:00:00,30.72096683
22.54,88.34,6,4,2023-04-03 06:00:00,33.12120544
22.54,88.34,7,4,2023-04-03 07:00:00,34.34538123
22.54,88.34,8,4,2023-04-03 08:00:00,34.78428485
22.54,88.34,9,4,2023-04-03 09:00:00,39.56977884
22.54,88.34,10,4,2023-04-03 10:00:00,43.58290623
22.54,88.34,11,4,2023-04-03 11:00:00,43.94230262
22.54,88.34,12,4,2023-04-03 12:00:00,44.77963445
22.54,88.34,13,4,2023-04-03 13:00:00,45.36682572
22.54,88.34,14,4,2023-04-03 14:00:00,43.83212076
22.54,88.34,15,4,2023-04-03 15:00:00,42.65158254
22.54,88.34,16,4,2023-04-03 16:00:00,43.43861471
22.54,88.34,17,4,2023-04-03 17:00:00,35.98809315
22.54,88.34,18,4,2023-04-03 18:00:00,35.72331561
22.54,88.34,19,4,2023-04-03 19:00:00,34.02445669
22.54,88.34,20,4,2023-04-03 20:00:00,31.78951671
22.54,88.34,21,4,2023-04-03 21:00:00,31.56386175
22.54,88.34,22,4,2023-04-03 22:00:00,32.34014386
22.54,88.34,23,4,2023-04-03 23:00:00,32.40875044
22.54,88.34,0,4,2023-04-04 00:00:00,34.97679077
22.54,88.34,1,4,2023-04-04 01:00:00,36.96342555
22.54,88.34,2,4,2023-04-04 02:00:00,34.55098425
22.54,88.34,3,4,2023-04-04 03:00:00,33.1574658
22.54,88.34,4,4,2023-04-04 04:00:00,33.27107882
22.54,88.34,5,4,2023-04-04 05:00:00,35.96346293
22.54,88.34,6,4,2023-04-04 06:00:00,36.93719097
22.54,88.34,7,4,2023-04-04 07:00:00,34.70554242
22.54,88.34,8,4,2023-04-04 08:00:00,36.12871635
22.54,88.34,9,4,2023-04-04 09:00:00,38.46115844
22.54,88.34,10,4,2023-04-04 10:00:00,40.44737663
22.54,88.34,11,4,2023-04-04 11:00:00,41.18623394
22.54,88.34,12,4,2023-04-04 12:00:00,42.28843336
22.54,88.34,13,4,2023-04-04 13:00:00,41.32036924
22.54,88.34,14,4,2023-04-04 14:00:00,45.61802806
22.54,88.34,15,4,2023-04-04 15:00:00,41.7576822
22.54,88.34,16,4,2023-04-04 16:00:00,39.26481226
22.54,88.34,17,4,2023-04-04 17:00:00,37.71443705
22.54,88.34,18,4,2023-04-04 18:00:00,37.11567571
22.54,88.34,19,4,2023-04-04 19:00:00,35.6944348
22.54,88.34,20,4,2023-04-04 20:00:00,35.18127646
22.54,88.34,21,4,2023-04-04 21:00:00,35.28772013
22.54,88.34,22,4,2023-04-04 22:00:00,33.79417139
22.54,88.34,23,4,2023-04-04 23:00:00,33.78492923
22.54,88.34,0,4,2023-04-05 00:00:00,34.10325131
22.54,88.34,1,4,2023-04-05 01:00:00,33.71822297
22.54,88.34,2,4,2023-04-05 02:00:00,33.65237672
22.54,88.34,3,4,2023-04-05 03:00:00,33.43858047
22.54,88.34,4,4,2023-04-05 04:00:00,34.43242139
22.54,88.34,5,4,2023-04-05 05:00:00,33.31957549
22.54,88.34,6,4,2023-04-05 06:00:00,31.75387948
22.54,88.34,7,4,2023-04-05 07:00:00,32.07146763
22.54,88.34,8,4,2023-04-05 08:00:00,33.89829122
22.54,88.34,9,4,2023-04-05 09:00:00,35.73732011
22.54,88.34,10,4,2023-04-05 10:00:00,37.37473525
22.54,88.34,11,4,2023-04-05 11:00:00,38.98652232
22.54,88.34,12,4,2023-04-05 12:00:00,40.48189633
22.54,88.34,13,4,2023-04-05 13:00:00,43.11754299
22.54,88.34,14,4,2023-04-05 14:00:00,47.84315098
22.54,88.34,15,4,2023-04-05 15:00:00,48.46317399
22.54,88.34,16,4,2023-04-05 16:00:00,47.30615231
22.54,88.34,17,4,2023-04-05 17:00:00,46.04388652
22.54,88.34,18,4,2023-04-05 18:00:00,41.56367998
22.54,88.34,19,4,2023-04-05 19:00:00,38.85515327
22.54,88.34,20,4,2023-04-05 20:00:00,36.16089563
22.54,88.34,21,4,2023-04-05 21:00:00,35.23826868
22.54,88.34,22,4,2023-04-05 22:00:00,33.6644701
22.54,88.34,23,4,2023-04-05 23:00:00,33.68094994
22.54,88.34,0,4,2023-04-06 00:00:00,37.60865907
22.54,88.34,1,4,2023-04-06 01:00:00,43.24164549
22.54,88.34,2,4,2023-04-06 02:00:00,38.76881536
22.54,88.34,3,4,2023-04-06 03:00:00,37.99905083
22.54,88.34,4,4,2023-04-06 04:00:00,38.09766769
22.54,88.34,5,4,2023-04-06 05:00:00,39.12421954
22.54,88.34,6,4,2023-04-06 06:00:00,43.87066629
22.54,88.34,7,4,2023-04-06 07:00:00,50.00969168
22.54,88.34,8,4,2023-04-06 08:00:00,56.55212917
22.54,88.34,9,4,2023-04-06 09:00:00,57.98483658
22.54,88.34,10,4,2023-04-06 10:00:00,57.60941019
22.54,88.34,11,4,2023-04-06 11:00:00,60.8353312
22.54,88.34,12,4,2023-04-06 12:00:00,62.4949656
22.54,88.34,13,4,2023-04-06 13:00:00,60.32389976
22.54,88.34,14,4,2023-04-06 14:00:00,55.02388767
22.54,88.34,15,4,2023-04-06 15:00:00,52.0121958
22.54,88.34,16,4,2023-04-06 16:00:00,47.36075983
22.54,88.34,17,4,2023-04-06 17:00:00,39.25216882
22.54,88.34,18,4,2023-04-06 18:00:00,35.66305715
22.54,88.34,19,4,2023-04-06 19:00:00,36.06128739
22.54,88.34,20,4,2023-04-06 20:00:00,33.48285887
22.54,88.34,21,4,2023-04-06 21:00:00,31.0020054
22.54,88.34,22,4,2023-04-06 22:00:00,32.98722648
22.54,88.34,23,4,2023-04-06 23:00:00,31.10834681
22.54,88.34,0,4,2023-04-07 00:00:00,34.16693662
22.54,88.34,1,4,2023-04-07 01:00:00,35.9735023
22.54,88.34,2,4,2023-04-07 02:00:00,40.7740356
22.54,88.34,3,4,2023-04-07 03:00:00,42.65703138
22.54,88.34,4,4,2023-04-07 04:00:00,44.43373656
22.54,88.34,5,4,2023-04-07 05:00:00,47.62054553
22.54,88.34,6,4,2023-04-07 06:00:00,46.28784315
22.54,88.34,7,4,2023-04-07 07:00:00,44.68748477
22.54,88.34,8,4,2023-04-07 08:00:00,48.2840804
22.54,88.34,9,4,2023-04-07 09:00:00,48.97416741
22.54,88.34,10,4,2023-04-07 10:00:00,49.40469374
22.54,88.34,11,4,2023-04-07 11:00:00,50.94548651
22.54,88.34,12,4,2023-04-07 12:00:00,52.72699213
22.54,88.34,13,4,2023-04-07 13:00:00,50.94495452
22.54,88.34,14,4,2023-04-07 14:00:00,49.46501257
22.54,88.34,15,4,2023-04-07 15:00:00,46.90122685
22.54,88.34,16,4,2023-04-07 16:00:00,45.10032665
22.54,88.34,17,4,2023-04-07 17:00:00,41.62763318
22.54,88.34,18,4,2023-04-07 18:00:00,39.96576732
22.54,88.34,19,4,2023-04-07 19:00:00,38.4837805
22.54,88.34,20,4,2023-04-07 20:00:00,38.78757921
22.54,88.34,21,4,2023-04-07 21:00:00,38.0898259
22.54,88.34,22,4,2023-04-07 22:00:00,36.30192679
22.54,88.34,23,4,2023-04-07 23:00:00,36.64213902
22.54,88.34,0,4,2023-04-08 00:00:00,37.94605843
22.54,88.34,1,4,2023-04-08 01:00:00,41.26478479
22.54,88.34,2,4,2023-04-08 02:00:00,48.10357193
22.54,88.34,3,4,2023-04-08 03:00:00,44.12690872
22.54,88.34,4,4,2023-04-08 04:00:00,36.1606815
22.54,88.34,5,4,2023-04-08 05:00:00,34.43836155
22.54,88.34,6,4,2023-04-08 06:00:00,34.91367952
22.54,88.34,7,4,2023-04-08 07:00:00,38.55563387
22.54,88.34,8,4,2023-04-08 08:00:00,41.71417114
22.54,88.34,9,4,2023-04-08 09:00:00,44.72160386
22.54,88.34,10,4,2023-04-08 10:00:00,47.49992856
22.54,88.34,11,4,2023-04-08 11:00:00,52.7220192
22.54,88.34,12,4,2023-04-08 12:00:00,54.47433294
22.54,88.34,13,4,2023-04-08 13:00:00,56.16438164
22.54,88.34,14,4,2023-04-08 14:00:00,53.74761854
22.54,88.34,15,4,2023-04-08 15:00:00,52.02107529
22.54,88.34,16,4,2023-04-08 16:00:00,51.11742256
22.54,88.34,17,4,2023-04-08 17:00:00,44.44952706
22.54,88.34,18,4,2023-04-08 18:00:00,43.25730899
22.54,88.34,19,4,2023-04-08 19:00:00,43.27080961
22.54,88.34,20,4,2023-04-08 20:00:00,42.88652403
22.54,88.34,21,4,2023-04-08 21:00:00,42.13889107
22.54,88.34,22,4,2023-04-08 22:00:00,41.9409192
22.54,88.34,23,4,2023-04-08 23:00:00,42.35052013
22.54,88.34,0,4,2023-04-09 00:00:00,40.23902116
22.54,88.34,1,4,2023-04-09 01:00:00,43.22791274
22.54,88.34,2,4,2023-04-09 02:00:00,41.25174002
22.54,88.34,3,4,2023-04-09 03:00:00,38.36644983
22.54,88.34,4,4,2023-04-09 04:00:00,40.57933042
22.54,88.34,5,4,2023-04-09 05:00:00,40.3507984
22.54,88.34,6,4,2023-04-09 06:00:00,42.08765072
22.54,88.34,7,4,2023-04-09 07:00:00,46.6376922
22.54,88.34,8,4,2023-04-09 08:00:00,48.24308939
22.54,88.34,9,4,2023-04-09 09:00:00,50.95012288
22.54,88.34,10,4,2023-04-09 10:00:00,50.30219726
22.54,88.34,11,4,2023-04-09 11:00:00,53.22825382
22.54,88.34,12,4,2023-04-09 12:00:00,53.18989188
22.54,88.34,13,4,2023-04-09 13:00:00,53.7731671
22.54,88.34,14,4,2023-04-09 14:00:00,54.08074025
22.54,88.34,15,4,2023-04-09 15:00:00,53.37303211
22.54,88.34,16,4,2023-04-09 16:00:00,51.89381118
22.54,88.34,17,4,2023-04-09 17:00:00,43.67772685
22.54,88.34,18,4,2023-04-09 18:00:00,41.07094277
22.54,88.34,19,4,2023-04-09 19:00:00,37.51029333
22.54,88.34,20,4,2023-04-09 20:00:00,37.67129289
22.54,88.34,21,4,2023-04-09 21:00:00,41.81381277
22.54,88.34,22,4,2023-04-09 22:00:00,44.67509914
22.54,88.34,23,4,2023-04-09 23:00:00,40.44679512
22.54,88.34,0,4,2023-04-10 00:00:00,41.79177642
22.54,88.34,1,4,2023-04-10 01:00:00,46.8131827
22.54,88.34,2,4,2023-04-10 02:00:00,45.05490432
22.54,88.34,3,4,2023-04-10 03:00:00,49.25516206
22.54,88.34,4,4,2023-04-10 04:00:00,50.24944104
22.54,88.34,5,4,2023-04-10 05:00:00,43.70359303
22.54,88.34,6,4,2023-04-10 06:00:00,40.5513303
22.54,88.34,7,4,2023-04-10 07:00:00,44.77213192
22.54,88.34,8,4,2023-04-10 08:00:00,49.33139524
22.54,88.34,9,4,2023-04-10 09:00:00,51.19933477
22.54,88.34,10,4,2023-04-10 10:00:00,52.9458493
22.54,88.34,11,4,2023-04-10 11:00:00,56.19720097
22.54,88.34,12,4,2023-04-10 12:00:00,58.46933098
22.54,88.34,13,4,2023-04-10 13:00:00,60.63629413
22.54,88.34,14,4,2023-04-10 14:00:00,61.80597066
22.54,88.34,15,4,2023-04-10 15:00:00,59.0790698
22.54,88.34,16,4,2023-04-10 16:00:00,59.45840828
22.54,88.34,17,4,2023-04-10 17:00:00,54.62846294
22.54,88.34,18,4,2023-04-10 18:00:00,50.1389755
22.54,88.34,19,4,2023-04-10 19:00:00,48.7067915
22.54,88.34,20,4,2023-04-10 20:00:00,47.30327511
22.54,88.34,21,4,2023-04-10 21:00:00,48.1888046
22.54,88.34,22,4,2023-04-10 22:00:00,46.39957663
22.54,88.34,23,4,2023-04-10 23:00:00,47.81121416
22.54,88.34,0,4,2023-04-11 00:00:00,49.07248534
22.54,88.34,1,4,2023-04-11 01:00:00,49.5176305
22.54,88.34,2,4,2023-04-11 02:00:00,55.79181439
22.54,88.34,3,4,2023-04-11 03:00:00,59.99169672
22.54,88.34,4,4,2023-04-11 04:00:00,57.29011827
22.54,88.34,5,4,2023-04-11 05:00:00,56.96649839
22.54,88.34,6,4,2023-04-11 06:00:00,58.11724419
22.54,88.34,7,4,2023-04-11 07:00:00,59.25271259
22.54,88.34,8,4,2023-04-11 08:00:00,62.85960681
22.54,88.34,9,4,2023-04-11 09:00:00,66.60664469
22.54,88.34,10,4,2023-04-11 10:00:00,69.41067273
22.54,88.34,11,4,2023-04-11 11:00:00,71.58986135
22.54,88.34,12,4,2023-04-11 12:00:00,77.53923271
22.54,88.34,13,4,2023-04-11 13:00:00,76.20211573
22.54,88.34,14,4,2023-04-11 14:00:00,66.04042729
22.54,88.34,15,4,2023-04-11 15:00:00,62.2046174
22.54,88.34,16,4,2023-04-11 16:00:00,53.09286171
22.54,88.34,17,4,2023-04-11 17:00:00,45.92007077
22.54,88.34,18,4,2023-04-11 18:00:00,42.10515866
22.54,88.34,19,4,2023-04-11 19:00:00,39.47317998
22.54,88.34,20,4,2023-04-11 20:00:00,37.56880317
22.54,88.34,21,4,2023-04-11 21:00:00,36.57900064
22.54,88.34,22,4,2023-04-11 22:00:00,35.56893
22.54,88.34,23,4,2023-04-11 23:00:00,38.63880274
22.54,88.34,0,4,2023-04-12 00:00:00,39.895183
22.54,88.34,1,4,2023-04-12 01:00:00,38.0822097
22.54,88.34,2,4,2023-04-12 02:00:00,40.6843451
22.54,88.34,3,4,2023-04-12 03:00:00,44.41648742
22.54,88.34,4,4,2023-04-12 04:00:00,46.16695118
22.54,88.34,5,4,2023-04-12 05:00:00,45.23993615
22.54,88.34,6,4,2023-04-12 06:00:00,47.74983532
22.54,88.34,7,4,2023-04-12 07:00:00,53.19564893
22.54,88.34,8,4,2023-04-12 08:00:00,56.93428147
22.54,88.34,9,4,2023-04-12 09:00:00,61.35329627
22.54,88.34,10,4,2023-04-12 10:00:00,67.03683952
22.54,88.34,11,4,2023-04-12 11:00:00,68.09838987
22.54,88.34,12,4,2023-04-12 12:00:00,69.61112632
22.54,88.34,13,4,2023-04-12 13:00:00,68.57804065
22.54,88.34,14,4,2023-04-12 14:00:00,68.24071234
22.54,88.34,15,4,2023-04-12 15:00:00,63.17874191
22.54,88.34,16,4,2023-04-12 16:00:00,54.01538889
22.54,88.34,17,4,2023-04-12 17:00:00,39.15022012
22.54,88.34,18,4,2023-04-12 18:00:00,35.12577421
22.54,88.34,19,4,2023-04-12 19:00:00,33.80853875
22.54,88.34,20,4,2023-04-12 20:00:00,33.09033531
22.54,88.34,21,4,2023-04-12 21:00:00,32.35853415
22.54,88.34,22,4,2023-04-12 22:00:00,35.52309007
22.54,88.34,23,4,2023-04-12 23:00:00,34.8749661
22.54,88.34,0,4,2023-04-13 00:00:00,39.16800612
22.54,88.34,1,4,2023-04-13 01:00:00,45.68217613
22.54,88.34,2,4,2023-04-13 02:00:00,47.06117251
22.54,88.34,3,4,2023-04-13 03:00:00,62.37491571
22.54,88.34,4,4,2023-04-13 04:00:00,50.90557118
22.54,88.34,5,4,2023-04-13 05:00:00,40.80555509
22.54,88.34,6,4,2023-04-13 06:00:00,40.31066017
22.54,88.34,7,4,2023-04-13 07:00:00,43.22113324
22.54,88.34,8,4,2023-04-13 08:00:00,46.21795195
22.54,88.34,9,4,2023-04-13 09:00:00,49.64680053
22.54,88.34,10,4,2023-04-13 10:00:00,51.72372365
22.54,88.34,11,4,2023-04-13 11:00:00,53.8127439
22.54,88.34,12,4,2023-04-13 12:00:00,54.23427957
22.54,88.34,13,4,2023-04-13 13:00:00,54.37683802
22.54,88.34,14,4,2023-04-13 14:00:00,56.05250551
22.54,88.34,15,4,2023-04-13 15:00:00,53.81061216
22.54,88.34,16,4,2023-04-13 16:00:00,49.3730657
22.54,88.34,17,4,2023-04-13 17:00:00,44.86034413
22.54,88.34,18,4,2023-04-13 18:00:00,39.08319124
22.54,88.34,19,4,2023-04-13 19:00:00,39.61953329
22.54,88.34,20,4,2023-04-13 20:00:00,40.17899743
22.54,88.34,21,4,2023-04-13 21:00:00,39.34587154
22.54,88.34,22,4,2023-04-13 22:00:00,38.95889541
22.54,88.34,23,4,2023-04-13 23:00:00,43.95349002
22.54,88.34,0,4,2023-04-14 00:00:00,47.28246277
22.54,88.34,1,4,2023-04-14 01:00:00,50.3745442
22.54,88.34,2,4,2023-04-14 02:00:00,45.13818713
22.54,88.34,3,4,2023-04-14 03:00:00,39.9089467
22.54,88.34,4,4,2023-04-14 04:00:00,38.83749284
22.54,88.34,5,4,2023-04-14 05:00:00,36.74543739
22.54,88.34,6,4,2023-04-14 06:00:00,37.64946874
22.54,88.34,7,4,2023-04-14 07:00:00,42.12465568
22.54,88.34,8,4,2023-04-14 08:00:00,46.26990082
22.54,88.34,9,4,2023-04-14 09:00:00,49.2763966
22.54,88.34,10,4,2023-04-14 10:00:00,52.13499743
22.54,88.34,11,4,2023-04-14 11:00:00,54.7852645
22.54,88.34,12,4,2023-04-14 12:00:00,57.97472761
22.54,88.34,13,4,2023-04-14 13:00:00,57.44864078
22.54,88.34,14,4,2023-04-14 14:00:00,57.94086439
22.54,88.34,15,4,2023-04-14 15:00:00,56.77201785
22.54,88.34,16,4,2023-04-14 16:00:00,53.7156731
22.54,88.34,17,4,2023-04-14 17:00:00,49.05475569
22.54,88.34,18,4,2023-04-14 18:00:00,43.24391831
22.54,88.34,19,4,2023-04-14 19:00:00,40.49171819
22.54,88.34,20,4,2023-04-14 20:00:00,40.14164804
22.54,88.34,21,4,2023-04-14 21:00:00,37.5507524
22.54,88.34,22,4,2023-04-14 22:00:00,37.35870209
22.54,88.34,23,4,2023-04-14 23:00:00,39.34086365
22.54,88.34,0,4,2023-04-15 00:00:00,47.12446568
22.54,88.34,1,4,2023-04-15 01:00:00,54.74798246
22.54,88.34,2,4,2023-04-15 02:00:00,47.60087677
22.54,88.34,3,4,2023-04-15 03:00:00,42.4469919
22.54,88.34,4,4,2023-04-15 04:00:00,43.15247262
22.54,88.34,5,4,2023-04-15 05:00:00,43.87880046
22.54,88.34,6,4,2023-04-15 06:00:00,42.8865454
22.54,88.34,7,4,2023-04-15 07:00:00,45.43089126
22.54,88.34,8,4,2023-04-15 08:00:00,46.64898044
22.54,88.34,9,4,2023-04-15 09:00:00,47.76004932
22.54,88.34,10,4,2023-04-15 10:00:00,50.56563713
22.54,88.34,11,4,2023-04-15 11:00:00,56.64614844
22.54,88.34,12,4,2023-04-15 12:00:00,64.45888736
22.54,88.34,13,4,2023-04-15 13:00:00,68.14583845
22.54,88.34,14,4,2023-04-15 14:00:00,69.25197338
22.54,88.34,15,4,2023-04-15 15:00:00,68.34757688
22.54,88.34,16,4,2023-04-15 16:00:00,61.81686469
22.54,88.34,17,4,2023-04-15 17:00:00,59.86115045
