,dateTime,lat,long,pm,cpm
237,1020.0,22.56,88.35,29.89,83.91
238,1020.0,22.56,88.36,32.68,84.17
239,1020.0,22.56,88.39,34.8,89.45
240,1020.0,22.57,88.42,10.65,87.17
241,1020.0,22.58,88.4,19.15,87.97
242,1020.0,22.58,88.43,69.51,92.72
243,1020.0,22.59,88.36,34.77,78.6
244,1020.0,22.6,88.37,42.74,79.36
245,1080.0,22.48,88.34,27.16,83.06
246,1080.0,22.48,88.39,40.58,83.12
247,1080.0,22.51,88.37,33.03,82.4
248,1080.0,22.54,88.34,30.34,84.52
249,1080.0,22.54,88.35,30.26,90.13
250,1080.0,22.56,88.35,29.08,84.4
251,1080.0,22.56,88.36,35.18,84.98
252,1080.0,22.56,88.39,57.05,92.67
253,1080.0,22.58,88.4,25.73,89.72
254,1080.0,22.58,88.43,38.01,90.88
255,1080.0,22.59,88.36,32.9,79.42
256,1080.0,22.6,88.41,35.37,90.63
257,1080.0,22.61,88.36,35.12,79.63
258,1140.0,22.48,88.34,37.89,86.2
259,1140.0,22.48,88.39,61.47,86.46
260,1140.0,22.51,88.36,49.07,87.25
261,1140.0,22.54,88.34,36.12,86.16
262,1140.0,22.54,88.35,37.01,90.93
263,1140.0,22.56,88.35,38.1,86.35
264,1140.0,22.56,88.36,41.44,86.67
265,1140.0,22.57,88.42,14.46,91.49
266,1140.0,22.58,88.4,32.14,93.16
267,1140.0,22.58,88.43,49.38,94.78
268,1140.0,22.59,88.36,38.49,79.81
269,1140.0,22.6,88.37,39.51,79.91
270,1140.0,22.6,88.41,36.77,93.59
271,1200.0,22.48,88.34,42.17,93.44
272,1200.0,22.48,88.39,53.2,89.54
273,1200.0,22.5,88.35,47.27,93.92
274,1200.0,22.51,88.36,65.39,95.63
275,1200.0,22.51,88.37,54.46,89.66
276,1200.0,22.54,88.34,38.34,87.84
277,1200.0,22.54,88.35,42.53,94.25
278,1200.0,22.56,88.36,47.92,88.74
279,1200.0,22.57,88.42,10.26,89.73
280,1200.0,22.58,88.4,29.03,91.51
281,1200.0,22.58,88.43,40.04,92.54
282,1200.0,22.59,88.36,49.61,81.08
283,1200.0,22.6,88.41,33.08,91.89
284,1200.0,22.61,88.36,50.51,81.17
285,1260.0,22.48,88.34,41.72,89.47
286,1260.0,22.48,88.39,69.17,87.98
287,1260.0,22.5,88.35,63.34,91.51
288,1260.0,22.51,88.36,55.64,90.78
289,1260.0,22.51,88.37,41.42,85.37
290,1260.0,22.54,88.34,43.07,85.91
291,1260.0,22.54,88.35,40.36,92.6
292,1260.0,22.56,88.36,42.61,85.87
293,1260.0,22.56,88.39,38.57,91.74
294,1260.0,22.57,88.42,15.97,89.61
295,1260.0,22.58,88.4,28.18,90.76
296,1260.0,22.58,88.43,57.75,93.55
297,1260.0,22.59,88.36,48.05,80.31
298,1260.0,22.6,88.37,46.07,80.12
299,1260.0,22.6,88.41,34.23,91.33
300,1260.0,22.61,88.36,42.59,79.79
301,1320.0,22.48,88.34,33.71,84.51
302,1320.0,22.48,88.39,76.28,86.44
303,1320.0,22.5,88.35,48.08,85.87
304,1320.0,22.51,88.37,30.37,82.11
305,1320.0,22.54,88.34,36.28,83.91
306,1320.0,22.54,88.35,38.86,91.31
307,1320.0,22.56,88.35,37.15,84.0
308,1320.0,22.56,88.36,38.71,84.14
309,1320.0,22.57,88.42,14.8,90.2
310,1320.0,22.58,88.4,29.82,91.62
311,1320.0,22.58,88.43,31.33,91.76
312,1320.0,22.6,88.37,40.45,79.6
313,1320.0,22.6,88.41,33.74,91.98
314,1380.0,22.48,88.39,54.48,87.69
315,1380.0,22.5,88.35,47.22,88.07
316,1380.0,22.51,88.36,38.49,87.24
317,1380.0,22.54,88.34,38.91,85.98
318,1380.0,22.54,88.35,40.21,93.1
319,1380.0,22.56,88.35,37.12,85.81
320,1380.0,22.56,88.36,36.81,85.78
321,1380.0,22.57,88.42,31.39,94.4
322,1380.0,22.58,88.4,36.42,94.88
323,1380.0,22.58,88.43,28.9,94.17
324,1380.0,22.59,88.36,44.52,81.92
325,1380.0,22.6,88.41,41.04,95.31
326,1380.0,22.61,88.36,43.85,81.86
